建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:16:36.424307","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16955.00","5","16958.00","2","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","296","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:16:36.671870","MTX06","小台06","000000","000000","000000.000000","16956.00","1","-288.00","-1.67","16955.00","3","16959.00","9","17258.00","14.00","17319.00","-363.00","16920.00","36.00","399.00","17244.00","17165.00","93.00","0","1960","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:16:36.210798","2330","台積電","131634","889938","131634.889938","558.00","1","-9.00","-1.59","558.00","1921","559.00","1765","563.00","-4.00","566.00","-8.00","558.00","0.00","8.00","567.00","567.00","-4.00","0","30088","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:16:34.294884","UD06","道瓊06","131152","145000","131152.145000","34445.00","1","-27.00","-0.08","34437.00","2","34441.00","1","34569.00","97.00","34817.00","-372.00","34383.00","62.00","434.00","34472.00","34664.00","-95.00","0","2212","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:16:36.670865","UN2206","那斯達克2206","131627","669000","131627.669000","14211.00","2","-341.00","-2.34","14211.00","23","14213.00","2","14605.00","53.00","14644.00","-433.00","14200.00","11.00","444.00","14552.00","14333.00","272.00","0","5142","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:16:36.422189","TX05","台指05","131541","355000","131541.355000","16984.00","1","-294.00","-1.70","16987.00","5","16989.00","2","17300.00","22.00","17352.00","-368.00","16950.00","34.00","402.00","17278.00","17200.00","100.00","0","2906","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:16:36.670865","MTX05","小台05","131617","919000","131617.919000","16987.00","1","-291.00","-1.68","16986.00","5","16990.00","13","17299.00","21.00","17354.00","-367.00","16950.00","37.00","404.00","17278.00","17197.00","102.00","0","14363","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:17:08.725008","TSEA","加權指","000000","000000","000000.000000","17055.43","118","-229.11","-1.33","0.00","0","0.00","0","17273.05","-11.49","17316.35","-260.92","17046.67","8.76","269.68","17284.54","17284.54","-11.49","0","270587","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:17:11.658642","0050","元大台灣50","000000","000000","000000.000000","132.45","2","-2.10","-1.56","132.45","36","132.50","224","134.15","-0.40","134.45","-2.00","132.20","0.25","2.25","134.55","134.55","-0.40","0","15892","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:17:08.590726","00632R","元大台灣50反1","000000","000000","000000.000000","5.40","8","0.09","1.69","5.39","1001","5.40","25763","5.33","0.02","5.41","-0.01","5.31","0.09","0.10","5.31","5.31","0.02","0","151170","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:17:11.547446","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16958.00","10","16962.00","9","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:17:11.669912","MTX06","小台06","000000","000000","000000.000000","16956.00","1","-288.00","-1.67","16958.00","15","16963.00","48","17258.00","14.00","17319.00","-363.00","16920.00","36.00","399.00","17244.00","17165.00","93.00","0","1960","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:17:11.776583","2330","台積電","131712","654952","131712.654952","559.00","1","-8.00","-1.41","558.00","1909","559.00","1747","563.00","-4.00","566.00","-7.00","558.00","1.00","8.00","567.00","567.00","-4.00","0","30200","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:16:57.804660","UD06","道瓊06","131152","145000","131152.145000","34445.00","1","-27.00","-0.08","34437.00","2","34443.00","1","34569.00","97.00","34817.00","-372.00","34383.00","62.00","434.00","34472.00","34664.00","-95.00","0","2212","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:17:04.918446","UN2206","那斯達克2206","131627","669000","131627.669000","14211.00","2","-341.00","-2.34","14213.00","1","14215.00","2","14605.00","53.00","14644.00","-433.00","14200.00","11.00","444.00","14552.00","14333.00","272.00","0","5142","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:17:11.546435","TX05","台指05","131705","487000","131705.487000","16992.00","1","-286.00","-1.66","16990.00","10","16993.00","9","17300.00","22.00","17352.00","-360.00","16950.00","42.00","402.00","17278.00","17200.00","100.00","0","2907","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:17:11.668901","MTX05","小台05","131707","214000","131707.214000","16989.00","1","-289.00","-1.67","16989.00","19","16993.00","4","17299.00","21.00","17354.00","-365.00","16950.00","39.00","404.00","17278.00","17197.00","102.00","0","14369","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:17:43.710429","TSEA","加權指","000000","000000","000000.000000","17066.54","90","-218.00","-1.26","0.00","0","0.00","0","17273.05","-11.49","17316.35","-249.81","17046.67","19.87","269.68","17284.54","17284.54","-11.49","0","271224","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:17:46.660803","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.45","43","132.50","291","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","15900","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:17:46.438413","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","5","0.08","1.51","5.39","1201","5.40","25758","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","151350","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:17:44.424808","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16956.00","4","16959.00","3","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:17:46.669131","MTX06","小台06","000000","000000","000000.000000","16962.00","2","-282.00","-1.64","16956.00","9","16960.00","1","17258.00","14.00","17319.00","-357.00","16920.00","42.00","399.00","17244.00","17165.00","93.00","0","1962","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 13:17:46.428199","2330","台積電","131747","737684","131747.737684","558.00","1","-9.00","-1.59","558.00","1904","559.00","1720","563.00","-4.00","566.00","-8.00","558.00","0.00","8.00","567.00","567.00","-4.00","0","30303","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:17:46.551669","UD06","道瓊06","131152","145000","131152.145000","34445.00","1","-27.00","-0.08","34437.00","3","34440.00","1","34569.00","97.00","34817.00","-372.00","34383.00","62.00","434.00","34472.00","34664.00","-95.00","0","2212","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:17:45.800897","UN2206","那斯達克2206","131627","669000","131627.669000","14211.00","2","-341.00","-2.34","14211.00","24","14214.00","24","14605.00","53.00","14644.00","-433.00","14200.00","11.00","444.00","14552.00","14333.00","272.00","0","5142","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:17:44.424808","TX05","台指05","131725","033000","131725.033000","16992.00","2","-286.00","-1.66","16988.00","4","16990.00","3","17300.00","22.00","17352.00","-360.00","16950.00","42.00","402.00","17278.00","17200.00","100.00","0","2909","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:17:46.668119","MTX05","小台05","131744","660000","131744.660000","16989.00","1","-289.00","-1.67","16988.00","9","16990.00","1","17299.00","21.00","17354.00","-365.00","16950.00","39.00","404.00","17278.00","17197.00","102.00","0","14379","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:18:18.771011","TSEA","加權指","000000","000000","000000.000000","17057.71","91","-226.83","-1.31","0.00","0","0.00","0","17273.05","-11.49","17316.35","-258.64","17046.67","11.04","269.68","17284.54","17284.54","-11.49","0","271872","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:18:21.298505","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.45","56","132.50","216","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","15911","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:18:20.939165","00632R","元大台灣50反1","000000","000000","000000.000000","5.40","10","0.09","1.69","5.39","791","5.40","24709","5.33","0.02","5.41","-0.01","5.31","0.09","0.10","5.31","5.31","0.02","0","152427","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:18:21.048570","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16963.00","4","16966.00","9","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:18:21.794158","MTX06","小台06","000000","000000","000000.000000","16966.00","1","-278.00","-1.61","16963.00","8","16966.00","1","17258.00","14.00","17319.00","-353.00","16920.00","46.00","399.00","17244.00","17165.00","93.00","0","1964","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:18:21.627273","2330","台積電","131822","371942","131822.371942","559.00","1","-8.00","-1.41","558.00","1923","559.00","1703","563.00","-4.00","566.00","-7.00","558.00","1.00","8.00","567.00","567.00","-4.00","0","30384","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:18:16.921520","UD06","道瓊06","131758","923000","131758.923000","34440.00","1","-32.00","-0.09","34439.00","2","34445.00","1","34569.00","97.00","34817.00","-377.00","34383.00","57.00","434.00","34472.00","34664.00","-95.00","0","2213","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:18:21.793156","UN2206","那斯達克2206","131627","669000","131627.669000","14211.00","2","-341.00","-2.34","14215.00","1","14217.00","23","14605.00","53.00","14644.00","-433.00","14200.00","11.00","444.00","14552.00","14333.00","272.00","0","5142","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:18:21.047526","TX05","台指05","131815","379000","131815.379000","16995.00","1","-283.00","-1.64","16995.00","4","16997.00","9","17300.00","22.00","17352.00","-357.00","16950.00","45.00","402.00","17278.00","17200.00","100.00","0","2911","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:18:21.793156","MTX05","小台05","131819","013000","131819.013000","16994.00","1","-284.00","-1.64","16994.00","8","16996.00","1","17299.00","21.00","17354.00","-360.00","16950.00","44.00","404.00","17278.00","17197.00","102.00","0","14389","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:18:53.811654","TSEA","加權指","000000","000000","000000.000000","17064.42","90","-220.12","-1.27","0.00","0","0.00","0","17273.05","-11.49","17316.35","-251.93","17046.67","17.75","269.68","17284.54","17284.54","-11.49","0","272471","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:18:55.697549","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.45","59","132.50","212","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","15919","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:18:54.072671","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","1","0.08","1.51","5.39","347","5.40","24238","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","153024","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:18:56.294444","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16962.00","25","16965.00","7","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:18:56.421376","MTX06","小台06","000000","000000","000000.000000","16963.00","1","-281.00","-1.63","16962.00","6","16966.00","16","17258.00","14.00","17319.00","-356.00","16920.00","43.00","399.00","17244.00","17165.00","93.00","0","1966","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:18:56.779435","2330","台積電","131854","246981","131854.246981","559.00","1","-8.00","-1.41","558.00","1943","559.00","1631","563.00","-4.00","566.00","-7.00","558.00","1.00","8.00","567.00","567.00","-4.00","0","30441","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:18:55.291861","UD06","道瓊06","131758","923000","131758.923000","34440.00","1","-32.00","-0.09","34441.00","2","34447.00","1","34569.00","97.00","34817.00","-377.00","34383.00","57.00","434.00","34472.00","34664.00","-95.00","0","2213","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:18:48.667336","UN2206","那斯達克2206","131627","669000","131627.669000","14211.00","2","-341.00","-2.34","14216.00","23","14218.00","2","14605.00","53.00","14644.00","-433.00","14200.00","11.00","444.00","14552.00","14333.00","272.00","0","5142","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:18:56.294444","TX05","台指05","131849","589000","131849.589000","16995.00","1","-283.00","-1.64","16994.00","20","16996.00","7","17300.00","22.00","17352.00","-357.00","16950.00","45.00","402.00","17278.00","17200.00","100.00","0","2913","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:18:54.059538","MTX05","小台05","131855","159000","131855.159000","16996.00","1","-282.00","-1.63","16993.00","10","16996.00","5","17299.00","21.00","17354.00","-358.00","16950.00","46.00","404.00","17278.00","17197.00","102.00","0","14399","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:19:28.811751","TSEA","加權指","000000","000000","000000.000000","17069.58","84","-214.96","-1.24","0.00","0","0.00","0","17273.05","-11.49","17316.35","-246.77","17046.67","22.91","269.68","17284.54","17284.54","-11.49","0","273192","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:19:31.797974","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.45","66","132.50","165","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","15928","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:19:31.331345","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","4","0.08","1.51","5.38","22780","5.39","5488","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","153458","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:19:31.795982","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16964.00","7","16967.00","4","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:19:31.552540","MTX06","小台06","000000","000000","000000.000000","16969.00","1","-275.00","-1.59","16964.00","8","16968.00","8","17258.00","14.00","17319.00","-350.00","16920.00","49.00","399.00","17244.00","17165.00","93.00","0","1968","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 13:19:31.491200","2330","台積電","131932","628130","131932.628130","559.00","2","-8.00","-1.41","558.00","1949","559.00","688","563.00","-4.00","566.00","-7.00","558.00","1.00","8.00","567.00","567.00","-4.00","0","30561","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:19:31.551529","UD06","道瓊06","131758","923000","131758.923000","34440.00","1","-32.00","-0.09","34442.00","2","34446.00","23","34569.00","97.00","34817.00","-377.00","34383.00","57.00","434.00","34472.00","34664.00","-95.00","0","2213","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:19:31.667565","UN2206","那斯達克2206","131627","669000","131627.669000","14211.00","2","-341.00","-2.34","14214.00","1","14217.00","24","14605.00","53.00","14644.00","-433.00","14200.00","11.00","444.00","14552.00","14333.00","272.00","0","5142","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:19:31.794971","TX05","台指05","131909","044000","131909.044000","17000.00","1","-278.00","-1.61","16996.00","7","16998.00","4","17300.00","22.00","17352.00","-352.00","16950.00","50.00","402.00","17278.00","17200.00","100.00","0","2919","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:19:31.794014","MTX05","小台05","131932","935000","131932.935000","16999.00","1","-279.00","-1.61","16995.00","8","16999.00","12","17299.00","21.00","17354.00","-355.00","16950.00","49.00","404.00","17278.00","17197.00","102.00","0","14425","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:20:03.816882","TSEA","加權指","000000","000000","000000.000000","17070.87","189","-213.67","-1.24","0.00","0","0.00","0","17273.05","-11.49","17316.35","-245.48","17046.67","24.20","269.68","17284.54","17284.54","-11.49","0","273951","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:20:05.756269","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.45","69","132.50","21","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","15943","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:20:06.441108","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","6","0.08","1.51","5.38","19331","5.39","13605","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","153749","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:20:06.673173","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16975.00","5","16979.00","11","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:20:06.673173","MTX06","小台06","000000","000000","000000.000000","16969.00","1","-275.00","-1.59","16975.00","9","16979.00","5","17258.00","14.00","17319.00","-350.00","16920.00","49.00","399.00","17244.00","17165.00","93.00","0","1968","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:20:06.683819","2330","台積電","132007","359635","132007.359635","559.00","1","-8.00","-1.41","558.00","3480","559.00","326","563.00","-4.00","566.00","-7.00","558.00","1.00","8.00","567.00","567.00","-4.00","0","30722","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:20:06.046247","UD06","道瓊06","131758","923000","131758.923000","34440.00","1","-32.00","-0.09","34443.00","23","34451.00","1","34569.00","97.00","34817.00","-377.00","34383.00","57.00","434.00","34472.00","34664.00","-95.00","0","2213","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:20:04.794441","UN2206","那斯達克2206","131627","669000","131627.669000","14211.00","2","-341.00","-2.34","14217.00","2","14219.00","2","14605.00","53.00","14644.00","-433.00","14200.00","11.00","444.00","14552.00","14333.00","272.00","0","5142","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:20:06.671896","TX05","台指05","132004","460000","132004.460000","17009.00","2","-269.00","-1.56","17007.00","5","17010.00","14","17300.00","22.00","17352.00","-343.00","16950.00","59.00","402.00","17278.00","17200.00","100.00","0","2925","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:20:06.669522","MTX05","小台05","132005","483000","132005.483000","17009.00","2","-269.00","-1.56","17006.00","9","17009.00","4","17299.00","21.00","17354.00","-345.00","16950.00","59.00","404.00","17278.00","17197.00","102.00","0","14448","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:20:38.812993","TSEA","加權指","000000","000000","000000.000000","17077.22","105","-207.32","-1.20","0.00","0","0.00","0","17273.05","-11.49","17316.35","-239.13","17046.67","30.55","269.68","17284.54","17284.54","-11.49","0","275171","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:20:40.714918","0050","元大台灣50","000000","000000","000000.000000","132.55","1","-2.00","-1.49","132.50","7","132.55","48","134.15","-0.40","134.45","-1.90","132.20","0.35","2.25","134.55","134.55","-0.40","0","15963","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:20:41.614705","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","7","0.08","1.51","5.38","19158","5.39","13822","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","153958","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:20:41.794659","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16975.00","14","16978.00","2","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:20:41.794659","MTX06","小台06","000000","000000","000000.000000","16981.00","1","-263.00","-1.53","16975.00","3","16979.00","6","17258.00","14.00","17319.00","-338.00","16920.00","61.00","399.00","17244.00","17165.00","93.00","0","1973","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:20:41.208620","2330","台積電","132041","339926","132041.339926","559.00","4","-8.00","-1.41","559.00","158","560.00","519","563.00","-4.00","566.00","-7.00","558.00","1.00","8.00","567.00","567.00","-4.00","0","31087","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:20:37.046843","UD06","道瓊06","131758","923000","131758.923000","34440.00","1","-32.00","-0.09","34447.00","2","34453.00","1","34569.00","97.00","34817.00","-377.00","34383.00","57.00","434.00","34472.00","34664.00","-95.00","0","2213","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:20:40.173476","UN2206","那斯達克2206","131627","669000","131627.669000","14211.00","2","-341.00","-2.34","14218.00","21","14221.00","2","14605.00","53.00","14644.00","-433.00","14200.00","11.00","444.00","14552.00","14333.00","272.00","0","5142","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:20:41.793660","TX05","台指05","132020","604000","132020.604000","17007.00","1","-271.00","-1.57","17007.00","9","17009.00","2","17300.00","22.00","17352.00","-345.00","16950.00","57.00","402.00","17278.00","17200.00","100.00","0","2930","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:20:41.792656","MTX05","小台05","132042","372000","132042.372000","17006.00","1","-272.00","-1.57","17006.00","7","17009.00","1","17299.00","21.00","17354.00","-348.00","16950.00","56.00","404.00","17278.00","17197.00","102.00","0","14474","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:21:13.809589","TSEA","加權指","000000","000000","000000.000000","17083.07","254","-201.47","-1.17","0.00","0","0.00","0","17273.05","-11.49","17316.35","-233.28","17046.67","36.40","269.68","17284.54","17284.54","-11.49","0","275964","20220411","19012.99","15556.09","30001","-1","0","2","246209"
